graph_name, num_vertice, num_edge, algorithm_usaded,source_vertex_id,execution_time_ns
graph-v3.json,1000,2994,Dijkstra-List-Algorithm,N530,229280100
graph-v3.json,1000,2994,SSSP-Algorithm,N530,946255400
graph-v3.json,1000,2994,Dijkstra-PriorityQueue-Algorithm,N772,112016200
graph-v3.json,1000,2994,Dijkstra-List-Algorithm,N772,273182400
graph-v3.json,1000,2994,SSSP-Algorithm,N772,971383200
graph-v3.json,1000,2994,Dijkstra-PriorityQueue-Algorithm,N531,90506300
graph-v3.json,1000,2994,Dijkstra-List-Algorithm,N531,259005100
graph-v3.json,1000,2994,SSSP-Algorithm,N531,817298000
graph-v3.json,1000,2994,Dijkstra-PriorityQueue-Algorithm,N773,80484300
graph-v3.json,1000,2994,Dijkstra-List-Algorithm,N773,248021300
graph-v3.json,1000,2994,SSSP-Algorithm,N773,699548500
graph-v3.json,1000,2994,Dijkstra-PriorityQueue-Algorithm,N532,84873100
graph-v3.json,1000,2994,Dijkstra-List-Algorithm,N532,254332100
graph-v3.json,1000,2994,SSSP-Algorithm,N532,905500500
graph-v3.json,1000,2994,Dijkstra-PriorityQueue-Algorithm,N774,98925300
graph-v3.json,1000,2994,Dijkstra-List-Algorithm,N774,232904900
graph-v3.json,1000,2994,SSSP-Algorithm,N774,874713200
graph-v3.json,1000,2994,Dijkstra-PriorityQueue-Algorithm,N533,88394400
graph-v3.json,1000,2994,Dijkstra-List-Algorithm,N533,242730800
graph-v3.json,1000,2994,SSSP-Algorithm,N533,876632800
graph-v3.json,1000,2994,Dijkstra-PriorityQueue-Algorithm,N775,90881200
graph-v3.json,1000,2994,Dijkstra-List-Algorithm,N775,241195200
graph-v3.json,1000,2994,SSSP-Algorithm,N775,843510500
graph-v3.json,1000,2994,Dijkstra-PriorityQueue-Algorithm,N770,83579200
graph-v3.json,1000,2994,Dijkstra-List-Algorithm,N770,236642900
graph-v3.json,1000,2994,SSSP-Algorithm,N770,837192300
graph-v3.json,1000,2994,Dijkstra-PriorityQueue-Algorithm,N771,86560500
graph-v3.json,1000,2994,Dijkstra-List-Algorithm,N771,237962800
graph-v3.json,1000,2994,SSSP-Algorithm,N771,748549300
graph-v3.json,1000,2994,Dijkstra-PriorityQueue-Algorithm,N538,85176400
graph-v3.json,1000,2994,Dijkstra-List-Algorithm,N538,232237800
graph-v3.json,1000,2994,SSSP-Algorithm,N538,727126200
graph-v3.json,1000,2994,Dijkstra-PriorityQueue-Algorithm,N539,82199000
graph-v3.json,1000,2994,Dijkstra-List-Algorithm,N539,251153800
graph-v3.json,1000,2994,SSSP-Algorithm,N539,765970800
graph-v3.json,1000,2994,Dijkstra-PriorityQueue-Algorithm,N534,90456300
graph-v3.json,1000,2994,Dijkstra-List-Algorithm,N534,228657200
graph-v3.json,1000,2994,SSSP-Algorithm,N534,843320800
graph-v3.json,1000,2994,Dijkstra-PriorityQueue-Algorithm,N776,88699000
graph-v3.json,1000,2994,Dijkstra-List-Algorithm,N776,244177500
graph-v3.json,1000,2994,SSSP-Algorithm,N776,724189000
graph-v3.json,1000,2994,Dijkstra-PriorityQueue-Algorithm,N535,84056600
graph-v3.json,1000,2994,Dijkstra-List-Algorithm,N535,230339600
graph-v3.json,1000,2994,SSSP-Algorithm,N535,934851600
graph-v3.json,1000,2994,Dijkstra-PriorityQueue-Algorithm,N777,121639700
graph-v3.json,1000,2994,Dijkstra-List-Algorithm,N777,286291700
graph-v3.json,1000,2994,SSSP-Algorithm,N777,917984400
graph-v3.json,1000,2994,Dijkstra-PriorityQueue-Algorithm,N536,97975400
graph-v3.json,1000,2994,Dijkstra-List-Algorithm,N536,279444100
graph-v3.json,1000,2994,SSSP-Algorithm,N536,666900700
graph-v3.json,1000,2994,Dijkstra-PriorityQueue-Algorithm,N778,79294100
graph-v3.json,1000,2994,Dijkstra-List-Algorithm,N778,238773800
graph-v3.json,1000,2994,SSSP-Algorithm,N778,765148400
graph-v3.json,1000,2994,Dijkstra-PriorityQueue-Algorithm,N537,82225400
graph-v3.json,1000,2994,Dijkstra-List-Algorithm,N537,255776800
graph-v3.json,1000,2994,SSSP-Algorithm,N537,857452800
graph-v3.json,1000,2994,Dijkstra-PriorityQueue-Algorithm,N779,86208200
graph-v3.json,1000,2994,Dijkstra-List-Algorithm,N779,248696400
graph-v3.json,1000,2994,SSSP-Algorithm,N779,708346000
graph-v3.json,1000,2994,Dijkstra-PriorityQueue-Algorithm,N321,90647500
graph-v3.json,1000,2994,Dijkstra-List-Algorithm,N321,233942300
graph-v3.json,1000,2994,SSSP-Algorithm,N321,798329700
graph-v3.json,1000,2994,Dijkstra-PriorityQueue-Algorithm,N563,89845500
graph-v3.json,1000,2994,Dijkstra-List-Algorithm,N563,227626500
graph-v3.json,1000,2994,SSSP-Algorithm,N563,758249100
graph-v3.json,1000,2994,Dijkstra-PriorityQueue-Algorithm,N322,85048900
graph-v3.json,1000,2994,Dijkstra-List-Algorithm,N322,233918400
graph-v3.json,1000,2994,SSSP-Algorithm,N322,688882600
graph-v3.json,1000,2994,Dijkstra-PriorityQueue-Algorithm,N564,88691800
graph-v3.json,1000,2994,Dijkstra-List-Algorithm,N564,240050400
graph-v3.json,1000,2994,SSSP-Algorithm,N564,799974300
graph-v3.json,1000,2994,Dijkstra-PriorityQueue-Algorithm,N323,84904700
graph-v3.json,1000,2994,Dijkstra-List-Algorithm,N323,230510600
graph-v3.json,1000,2994,SSSP-Algorithm,N323,850258700
graph-v3.json,1000,2994,Dijkstra-PriorityQueue-Algorithm,N565,85185300
graph-v3.json,1000,2994,Dijkstra-List-Algorithm,N565,232393100
graph-v3.json,1000,2994,SSSP-Algorithm,N565,862094500
graph-v3.json,1000,2994,Dijkstra-PriorityQueue-Algorithm,N324,91364000
graph-v3.json,1000,2994,Dijkstra-List-Algorithm,N324,264292400
graph-v3.json,1000,2994,SSSP-Algorithm,N324,761484200
graph-v3.json,1000,2994,Dijkstra-PriorityQueue-Algorithm,N566,87712200
graph-v3.json,1000,2994,Dijkstra-List-Algorithm,N566,228818300
graph-v3.json,1000,2994,SSSP-Algorithm,N566,990643000
graph-v3.json,1000,2994,Dijkstra-PriorityQueue-Algorithm,N560,80254400
graph-v3.json,1000,2994,Dijkstra-List-Algorithm,N560,236406700
graph-v3.json,1000,2994,SSSP-Algorithm,N560,696580100
graph-v3.json,1000,2994,Dijkstra-PriorityQueue-Algorithm,N561,88076300
graph-v3.json,1000,2994,Dijkstra-List-Algorithm,N561,240027300
graph-v3.json,1000,2994,SSSP-Algorithm,N561,690230800
graph-v3.json,1000,2994,Dijkstra-PriorityQueue-Algorithm,N320,87029300
graph-v3.json,1000,2994,Dijkstra-List-Algorithm,N320,245409300
graph-v3.json,1000,2994,SSSP-Algorithm,N320,787209700
graph-v3.json,1000,2994,Dijkstra-PriorityQueue-Algorithm,N562,84328000
graph-v3.json,1000,2994,Dijkstra-List-Algorithm,N562,252658200
graph-v3.json,1000,2994,SSSP-Algorithm,N562,883890600
graph-v3.json,1000,2994,Dijkstra-PriorityQueue-Algorithm,N329,90019500
graph-v3.json,1000,2994,Dijkstra-List-Algorithm,N329,233147800
graph-v3.json,1000,2994,SSSP-Algorithm,N329,691401100
graph-v3.json,1000,2994,Dijkstra-PriorityQueue-Algorithm,N325,87899700
graph-v3.json,1000,2994,Dijkstra-List-Algorithm,N325,243568900
graph-v3.json,1000,2994,SSSP-Algorithm,N325,764870700
graph-v3.json,1000,2994,Dijkstra-PriorityQueue-Algorithm,N567,85136100
graph-v3.json,1000,2994,Dijkstra-List-Algorithm,N567,237186600
graph-v3.json,1000,2994,SSSP-Algorithm,N567,675741000
graph-v3.json,1000,2994,Dijkstra-PriorityQueue-Algorithm,N326,82677400
graph-v3.json,1000,2994,Dijkstra-List-Algorithm,N326,254915300
graph-v3.json,1000,2994,SSSP-Algorithm,N326,630723200
graph-v3.json,1000,2994,Dijkstra-PriorityQueue-Algorithm,N568,86423600
graph-v3.json,1000,2994,Dijkstra-List-Algorithm,N568,231779900
graph-v3.json,1000,2994,SSSP-Algorithm,N568,788704700
graph-v3.json,1000,2994,Dijkstra-PriorityQueue-Algorithm,N327,84111100
graph-v3.json,1000,2994,Dijkstra-List-Algorithm,N327,255202200
graph-v3.json,1000,2994,SSSP-Algorithm,N327,695900800
graph-v3.json,1000,2994,Dijkstra-PriorityQueue-Algorithm,N569,83627200
graph-v3.json,1000,2994,Dijkstra-List-Algorithm,N569,254867300
graph-v3.json,1000,2994,SSSP-Algorithm,N569,1059363300
graph-v3.json,1000,2994,Dijkstra-PriorityQueue-Algorithm,N328,88323800
graph-v3.json,1000,2994,Dijkstra-List-Algorithm,N328,263777700
graph-v3.json,1000,2994,SSSP-Algorithm,N328,885487300
graph-v3.json,1000,2994,Dijkstra-PriorityQueue-Algorithm,N310,84430400
graph-v3.json,1000,2994,Dijkstra-List-Algorithm,N310,251656600
graph-v3.json,1000,2994,SSSP-Algorithm,N310,886754700
graph-v3.json,1000,2994,Dijkstra-PriorityQueue-Algorithm,N552,84732200
graph-v3.json,1000,2994,Dijkstra-List-Algorithm,N552,235044300
graph-v3.json,1000,2994,SSSP-Algorithm,N552,862550600
graph-v3.json,1000,2994,Dijkstra-PriorityQueue-Algorithm,N794,80311900
graph-v3.json,1000,2994,Dijkstra-List-Algorithm,N794,230663800
graph-v3.json,1000,2994,SSSP-Algorithm,N794,1079636100
graph-v3.json,1000,2994,Dijkstra-PriorityQueue-Algorithm,N311,127930600
graph-v3.json,1000,2994,Dijkstra-List-Algorithm,N311,350535700
graph-v3.json,1000,2994,SSSP-Algorithm,N311,977563000
graph-v3.json,1000,2994,Dijkstra-PriorityQueue-Algorithm,N553,91522400
graph-v3.json,1000,2994,Dijkstra-List-Algorithm,N553,256594000
graph-v3.json,1000,2994,SSSP-Algorithm,N553,848316700
graph-v3.json,1000,2994,Dijkstra-PriorityQueue-Algorithm,N795,83050100
graph-v3.json,1000,2994,Dijkstra-List-Algorithm,N795,232183000
graph-v3.json,1000,2994,SSSP-Algorithm,N795,783842800
graph-v3.json,1000,2994,Dijkstra-PriorityQueue-Algorithm,N312,82955900
graph-v3.json,1000,2994,Dijkstra-List-Algorithm,N312,217199100
graph-v3.json,1000,2994,SSSP-Algorithm,N312,879823500
graph-v3.json,1000,2994,Dijkstra-PriorityQueue-Algorithm,N554,79853200
graph-v3.json,1000,2994,Dijkstra-List-Algorithm,N554,228035000
graph-v3.json,1000,2994,SSSP-Algorithm,N554,753635700
graph-v3.json,1000,2994,Dijkstra-PriorityQueue-Algorithm,N796,83036400
graph-v3.json,1000,2994,Dijkstra-List-Algorithm,N796,224926800
graph-v3.json,1000,2994,SSSP-Algorithm,N796,785733900
graph-v3.json,1000,2994,Dijkstra-PriorityQueue-Algorithm,N313,83087100
graph-v3.json,1000,2994,Dijkstra-List-Algorithm,N313,242141200
graph-v3.json,1000,2994,SSSP-Algorithm,N313,770676000
graph-v3.json,1000,2994,Dijkstra-PriorityQueue-Algorithm,N555,93330900
graph-v3.json,1000,2994,Dijkstra-List-Algorithm,N555,237461900
graph-v3.json,1000,2994,SSSP-Algorithm,N555,710262700
graph-v3.json,1000,2994,Dijkstra-PriorityQueue-Algorithm,N797,89353900
graph-v3.json,1000,2994,Dijkstra-List-Algorithm,N797,241622500
graph-v3.json,1000,2994,SSSP-Algorithm,N797,892696500
graph-v3.json,1000,2994,Dijkstra-PriorityQueue-Algorithm,N790,84351600
graph-v3.json,1000,2994,Dijkstra-List-Algorithm,N790,236442800
graph-v3.json,1000,2994,SSSP-Algorithm,N790,873835200
graph-v3.json,1000,2994,Dijkstra-PriorityQueue-Algorithm,N791,75807200
graph-v3.json,1000,2994,Dijkstra-List-Algorithm,N791,238034200
graph-v3.json,1000,2994,SSSP-Algorithm,N791,764335100
graph-v3.json,1000,2994,Dijkstra-PriorityQueue-Algorithm,N550,79561200
graph-v3.json,1000,2994,Dijkstra-List-Algorithm,N550,243544200
graph-v3.json,1000,2994,SSSP-Algorithm,N550,705301800
graph-v3.json,1000,2994,Dijkstra-PriorityQueue-Algorithm,N792,86689200
graph-v3.json,1000,2994,Dijkstra-List-Algorithm,N792,227986400
graph-v3.json,1000,2994,SSSP-Algorithm,N792,839442100
graph-v3.json,1000,2994,Dijkstra-PriorityQueue-Algorithm,N551,80756100
graph-v3.json,1000,2994,Dijkstra-List-Algorithm,N551,232988800
graph-v3.json,1000,2994,SSSP-Algorithm,N551,841169500
graph-v3.json,1000,2994,Dijkstra-PriorityQueue-Algorithm,N793,95976500
graph-v3.json,1000,2994,Dijkstra-List-Algorithm,N793,304773300
graph-v3.json,1000,2994,SSSP-Algorithm,N793,743335500
graph-v3.json,1000,2994,Dijkstra-PriorityQueue-Algorithm,N318,89296200
graph-v3.json,1000,2994,Dijkstra-List-Algorithm,N318,235376600
graph-v3.json,1000,2994,SSSP-Algorithm,N318,977863800
graph-v3.json,1000,2994,Dijkstra-PriorityQueue-Algorithm,N319,86830700
graph-v3.json,1000,2994,Dijkstra-List-Algorithm,N319,239409300
graph-v3.json,1000,2994,SSSP-Algorithm,N319,616609500
graph-v3.json,1000,2994,Dijkstra-PriorityQueue-Algorithm,N314,85131100
graph-v3.json,1000,2994,Dijkstra-List-Algorithm,N314,243452000
graph-v3.json,1000,2994,SSSP-Algorithm,N314,890520800
graph-v3.json,1000,2994,Dijkstra-PriorityQueue-Algorithm,N556,92517400
graph-v3.json,1000,2994,Dijkstra-List-Algorithm,N556,239753200
graph-v3.json,1000,2994,SSSP-Algorithm,N556,796625900
graph-v3.json,1000,2994,Dijkstra-PriorityQueue-Algorithm,N798,83483300
graph-v3.json,1000,2994,Dijkstra-List-Algorithm,N798,232491400
graph-v3.json,1000,2994,SSSP-Algorithm,N798,828865400
graph-v3.json,1000,2994,Dijkstra-PriorityQueue-Algorithm,N315,88599900
graph-v3.json,1000,2994,Dijkstra-List-Algorithm,N315,234113600
graph-v3.json,1000,2994,SSSP-Algorithm,N315,805754100
graph-v3.json,1000,2994,Dijkstra-PriorityQueue-Algorithm,N557,92684000
graph-v3.json,1000,2994,Dijkstra-List-Algorithm,N557,241157500
graph-v3.json,1000,2994,SSSP-Algorithm,N557,783747500
graph-v3.json,1000,2994,Dijkstra-PriorityQueue-Algorithm,N799,85902800
graph-v3.json,1000,2994,Dijkstra-List-Algorithm,N799,234295800
graph-v3.json,1000,2994,SSSP-Algorithm,N799,832717200
graph-v3.json,1000,2994,Dijkstra-PriorityQueue-Algorithm,N316,85501700
graph-v3.json,1000,2994,Dijkstra-List-Algorithm,N316,229869500
graph-v3.json,1000,2994,SSSP-Algorithm,N316,711609600
graph-v3.json,1000,2994,Dijkstra-PriorityQueue-Algorithm,N558,86535700
graph-v3.json,1000,2994,Dijkstra-List-Algorithm,N558,228686600
graph-v3.json,1000,2994,SSSP-Algorithm,N558,781362600
graph-v3.json,1000,2994,Dijkstra-PriorityQueue-Algorithm,N317,79739000
graph-v3.json,1000,2994,Dijkstra-List-Algorithm,N317,239347400
graph-v3.json,1000,2994,SSSP-Algorithm,N317,785054500
graph-v3.json,1000,2994,Dijkstra-PriorityQueue-Algorithm,N559,82391400
graph-v3.json,1000,2994,Dijkstra-List-Algorithm,N559,237574700
graph-v3.json,1000,2994,SSSP-Algorithm,N559,758544300
graph-v3.json,1000,2994,Dijkstra-PriorityQueue-Algorithm,N101,84891500
graph-v3.json,1000,2994,Dijkstra-List-Algorithm,N101,232201800
graph-v3.json,1000,2994,SSSP-Algorithm,N101,742960100
graph-v3.json,1000,2994,Dijkstra-PriorityQueue-Algorithm,N343,87447600
graph-v3.json,1000,2994,Dijkstra-List-Algorithm,N343,230989100
graph-v3.json,1000,2994,SSSP-Algorithm,N343,869520900
graph-v3.json,1000,2994,Dijkstra-PriorityQueue-Algorithm,N585,96495800
graph-v3.json,1000,2994,Dijkstra-List-Algorithm,N585,246143300
graph-v3.json,1000,2994,SSSP-Algorithm,N585,906162700
graph-v3.json,1000,2994,Dijkstra-PriorityQueue-Algorithm,N102,80004100
graph-v3.json,1000,2994,Dijkstra-List-Algorithm,N102,237741600
graph-v3.json,1000,2994,SSSP-Algorithm,N102,888183800
graph-v3.json,1000,2994,Dijkstra-PriorityQueue-Algorithm,N344,83437900
graph-v3.json,1000,2994,Dijkstra-List-Algorithm,N344,231437800
graph-v3.json,1000,2994,SSSP-Algorithm,N344,727953400
graph-v3.json,1000,2994,Dijkstra-PriorityQueue-Algorithm,N586,83516700
graph-v3.json,1000,2994,Dijkstra-List-Algorithm,N586,240454500
graph-v3.json,1000,2994,SSSP-Algorithm,N586,985534200
graph-v3.json,1000,2994,Dijkstra-PriorityQueue-Algorithm,N103,161562800
graph-v3.json,1000,2994,Dijkstra-List-Algorithm,N103,452992100
graph-v3.json,1000,2994,SSSP-Algorithm,N103,1051254400
graph-v3.json,1000,2994,Dijkstra-PriorityQueue-Algorithm,N345,106508200
graph-v3.json,1000,2994,Dijkstra-List-Algorithm,N345,256438700
graph-v3.json,1000,2994,SSSP-Algorithm,N345,965411800
graph-v3.json,1000,2994,Dijkstra-PriorityQueue-Algorithm,N587,270459900
graph-v3.json,1000,2994,Dijkstra-List-Algorithm,N587,638038300
graph-v3.json,1000,2994,SSSP-Algorithm,N587,1463126900
graph-v3.json,1000,2994,Dijkstra-PriorityQueue-Algorithm,N104,126523900
graph-v3.json,1000,2994,Dijkstra-List-Algorithm,N104,336540300
graph-v3.json,1000,2994,SSSP-Algorithm,N104,996682300
graph-v3.json,1000,2994,Dijkstra-PriorityQueue-Algorithm,N346,127549300
graph-v3.json,1000,2994,Dijkstra-List-Algorithm,N346,326428900
graph-v3.json,1000,2994,SSSP-Algorithm,N346,1222186000
graph-v3.json,1000,2994,Dijkstra-PriorityQueue-Algorithm,N588,143402200
graph-v3.json,1000,2994,Dijkstra-List-Algorithm,N588,324169600
graph-v3.json,1000,2994,SSSP-Algorithm,N588,969306600
graph-v3.json,1000,2994,Dijkstra-PriorityQueue-Algorithm,N581,118811400
graph-v3.json,1000,2994,Dijkstra-List-Algorithm,N581,320433800
graph-v3.json,1000,2994,SSSP-Algorithm,N581,1289321100
graph-v3.json,1000,2994,Dijkstra-PriorityQueue-Algorithm,N340,127803900
graph-v3.json,1000,2994,Dijkstra-List-Algorithm,N340,356737300
graph-v3.json,1000,2994,SSSP-Algorithm,N340,792835700
graph-v3.json,1000,2994,Dijkstra-PriorityQueue-Algorithm,N582,84527300
graph-v3.json,1000,2994,Dijkstra-List-Algorithm,N582,252304800
graph-v3.json,1000,2994,SSSP-Algorithm,N582,710237500
graph-v3.json,1000,2994,Dijkstra-PriorityQueue-Algorithm,N341,98027700
graph-v3.json,1000,2994,Dijkstra-List-Algorithm,N341,269944300
graph-v3.json,1000,2994,SSSP-Algorithm,N341,1088213300
graph-v3.json,1000,2994,Dijkstra-PriorityQueue-Algorithm,N583,95909500
graph-v3.json,1000,2994,Dijkstra-List-Algorithm,N583,268286800
graph-v3.json,1000,2994,SSSP-Algorithm,N583,1180391800
graph-v3.json,1000,2994,Dijkstra-PriorityQueue-Algorithm,N100,100827100
graph-v3.json,1000,2994,Dijkstra-List-Algorithm,N100,294751900
graph-v3.json,1000,2994,SSSP-Algorithm,N100,1035233600
graph-v3.json,1000,2994,Dijkstra-PriorityQueue-Algorithm,N342,162672500
graph-v3.json,1000,2994,Dijkstra-List-Algorithm,N342,369771800
graph-v3.json,1000,2994,SSSP-Algorithm,N342,1326633200
graph-v3.json,1000,2994,Dijkstra-PriorityQueue-Algorithm,N584,125267200
graph-v3.json,1000,2994,Dijkstra-List-Algorithm,N584,341428400
graph-v3.json,1000,2994,SSSP-Algorithm,N584,1074321700
graph-v3.json,1000,2994,Dijkstra-PriorityQueue-Algorithm,N109,96624900
graph-v3.json,1000,2994,Dijkstra-List-Algorithm,N109,267738100
graph-v3.json,1000,2994,SSSP-Algorithm,N109,814125900
graph-v3.json,1000,2994,Dijkstra-PriorityQueue-Algorithm,N105,101894000
graph-v3.json,1000,2994,Dijkstra-List-Algorithm,N105,336265300
graph-v3.json,1000,2994,SSSP-Algorithm,N105,892731100
graph-v3.json,1000,2994,Dijkstra-PriorityQueue-Algorithm,N347,93256000
graph-v3.json,1000,2994,Dijkstra-List-Algorithm,N347,271432200
graph-v3.json,1000,2994,SSSP-Algorithm,N347,716057800
graph-v3.json,1000,2994,Dijkstra-PriorityQueue-Algorithm,N589,81897200
graph-v3.json,1000,2994,Dijkstra-List-Algorithm,N589,256644000
graph-v3.json,1000,2994,SSSP-Algorithm,N589,737175500
graph-v3.json,1000,2994,Dijkstra-PriorityQueue-Algorithm,N106,87622800
graph-v3.json,1000,2994,Dijkstra-List-Algorithm,N106,238550000
graph-v3.json,1000,2994,SSSP-Algorithm,N106,858067300
graph-v3.json,1000,2994,Dijkstra-PriorityQueue-Algorithm,N348,83420900
graph-v3.json,1000,2994,Dijkstra-List-Algorithm,N348,243449500
graph-v3.json,1000,2994,SSSP-Algorithm,N348,812295300
graph-v3.json,1000,2994,Dijkstra-PriorityQueue-Algorithm,N107,86217400
graph-v3.json,1000,2994,Dijkstra-List-Algorithm,N107,263831800
graph-v3.json,1000,2994,SSSP-Algorithm,N107,674455200
graph-v3.json,1000,2994,Dijkstra-PriorityQueue-Algorithm,N349,82609900
graph-v3.json,1000,2994,Dijkstra-List-Algorithm,N349,239782200
graph-v3.json,1000,2994,SSSP-Algorithm,N349,724848000
graph-v3.json,1000,2994,Dijkstra-PriorityQueue-Algorithm,N108,81955100
graph-v3.json,1000,2994,Dijkstra-List-Algorithm,N108,399259400
graph-v3.json,1000,2994,SSSP-Algorithm,N108,762411700
graph-v3.json,1000,2994,Dijkstra-PriorityQueue-Algorithm,N590,94111200
graph-v3.json,1000,2994,Dijkstra-List-Algorithm,N590,236110800
graph-v3.json,1000,2994,SSSP-Algorithm,N590,842629300
graph-v3.json,1000,2994,Dijkstra-PriorityQueue-Algorithm,N591,80962400
graph-v3.json,1000,2994,Dijkstra-List-Algorithm,N591,255251400
graph-v3.json,1000,2994,SSSP-Algorithm,N591,737117200
graph-v3.json,1000,2994,Dijkstra-PriorityQueue-Algorithm,N332,90377300
graph-v3.json,1000,2994,Dijkstra-List-Algorithm,N332,258277500
graph-v3.json,1000,2994,SSSP-Algorithm,N332,896533100
graph-v3.json,1000,2994,Dijkstra-PriorityQueue-Algorithm,N574,98356700
graph-v3.json,1000,2994,Dijkstra-List-Algorithm,N574,255475300
graph-v3.json,1000,2994,SSSP-Algorithm,N574,819564700
graph-v3.json,1000,2994,Dijkstra-PriorityQueue-Algorithm,N333,90185600
graph-v3.json,1000,2994,Dijkstra-List-Algorithm,N333,290833200
graph-v3.json,1000,2994,SSSP-Algorithm,N333,827174100
graph-v3.json,1000,2994,Dijkstra-PriorityQueue-Algorithm,N575,97323400
graph-v3.json,1000,2994,Dijkstra-List-Algorithm,N575,235996300
graph-v3.json,1000,2994,SSSP-Algorithm,N575,754091700
graph-v3.json,1000,2994,Dijkstra-PriorityQueue-Algorithm,N334,90099300
graph-v3.json,1000,2994,Dijkstra-List-Algorithm,N334,235093800
graph-v3.json,1000,2994,SSSP-Algorithm,N334,915915200
graph-v3.json,1000,2994,Dijkstra-PriorityQueue-Algorithm,N576,84522300
graph-v3.json,1000,2994,Dijkstra-List-Algorithm,N576,248274400
graph-v3.json,1000,2994,SSSP-Algorithm,N576,854765800
graph-v3.json,1000,2994,Dijkstra-PriorityQueue-Algorithm,N335,82003700
graph-v3.json,1000,2994,Dijkstra-List-Algorithm,N335,255018100
graph-v3.json,1000,2994,SSSP-Algorithm,N335,760487500
graph-v3.json,1000,2994,Dijkstra-PriorityQueue-Algorithm,N577,114071000
graph-v3.json,1000,2994,Dijkstra-List-Algorithm,N577,285151300
graph-v3.json,1000,2994,SSSP-Algorithm,N577,992722900
graph-v3.json,1000,2994,Dijkstra-PriorityQueue-Algorithm,N570,103300000
graph-v3.json,1000,2994,Dijkstra-List-Algorithm,N570,260632200
graph-v3.json,1000,2994,SSSP-Algorithm,N570,750581600
graph-v3.json,1000,2994,Dijkstra-PriorityQueue-Algorithm,N571,77826600
graph-v3.json,1000,2994,Dijkstra-List-Algorithm,N571,222700700
graph-v3.json,1000,2994,SSSP-Algorithm,N571,977324500
graph-v3.json,1000,2994,Dijkstra-PriorityQueue-Algorithm,N330,92383900
graph-v3.json,1000,2994,Dijkstra-List-Algorithm,N330,265065000
graph-v3.json,1000,2994,SSSP-Algorithm,N330,806215000
graph-v3.json,1000,2994,Dijkstra-PriorityQueue-Algorithm,N572,89363300
graph-v3.json,1000,2994,Dijkstra-List-Algorithm,N572,248930800
graph-v3.json,1000,2994,SSSP-Algorithm,N572,905301500
graph-v3.json,1000,2994,Dijkstra-PriorityQueue-Algorithm,N331,81129100
graph-v3.json,1000,2994,Dijkstra-List-Algorithm,N331,271575800
graph-v3.json,1000,2994,SSSP-Algorithm,N331,966458600
graph-v3.json,1000,2994,Dijkstra-PriorityQueue-Algorithm,N573,93565200
graph-v3.json,1000,2994,Dijkstra-List-Algorithm,N573,267279900
graph-v3.json,1000,2994,SSSP-Algorithm,N573,861849800
graph-v3.json,1000,2994,Dijkstra-PriorityQueue-Algorithm,N10,80083400
graph-v3.json,1000,2994,Dijkstra-List-Algorithm,N10,229380100
graph-v3.json,1000,2994,SSSP-Algorithm,N10,840204700
graph-v3.json,1000,2994,Dijkstra-PriorityQueue-Algorithm,N336,89789900
graph-v3.json,1000,2994,Dijkstra-List-Algorithm,N336,239971100
graph-v3.json,1000,2994,SSSP-Algorithm,N336,899332500
graph-v3.json,1000,2994,Dijkstra-PriorityQueue-Algorithm,N578,107574500
graph-v3.json,1000,2994,Dijkstra-List-Algorithm,N578,297630800
graph-v3.json,1000,2994,SSSP-Algorithm,N578,904414100
graph-v3.json,1000,2994,Dijkstra-PriorityQueue-Algorithm,N337,100790400
graph-v3.json,1000,2994,Dijkstra-List-Algorithm,N337,246474100
graph-v3.json,1000,2994,SSSP-Algorithm,N337,623097000
graph-v3.json,1000,2994,Dijkstra-PriorityQueue-Algorithm,N579,83474600
graph-v3.json,1000,2994,Dijkstra-List-Algorithm,N579,226621000
graph-v3.json,1000,2994,SSSP-Algorithm,N579,770859700
graph-v3.json,1000,2994,Dijkstra-PriorityQueue-Algorithm,N12,80903300
graph-v3.json,1000,2994,Dijkstra-List-Algorithm,N12,245476400
graph-v3.json,1000,2994,SSSP-Algorithm,N12,850725500
graph-v3.json,1000,2994,Dijkstra-PriorityQueue-Algorithm,N338,86126400
graph-v3.json,1000,2994,Dijkstra-List-Algorithm,N338,249696400
graph-v3.json,1000,2994,SSSP-Algorithm,N338,707731400
graph-v3.json,1000,2994,Dijkstra-PriorityQueue-Algorithm,N11,93970000
graph-v3.json,1000,2994,Dijkstra-List-Algorithm,N11,248242000
graph-v3.json,1000,2994,SSSP-Algorithm,N11,760803100
graph-v3.json,1000,2994,Dijkstra-PriorityQueue-Algorithm,N339,84817200
graph-v3.json,1000,2994,Dijkstra-List-Algorithm,N339,245438000
graph-v3.json,1000,2994,SSSP-Algorithm,N339,809290300
graph-v3.json,1000,2994,Dijkstra-PriorityQueue-Algorithm,N14,82026600
graph-v3.json,1000,2994,Dijkstra-List-Algorithm,N14,255918400
graph-v3.json,1000,2994,SSSP-Algorithm,N14,703084500
graph-v3.json,1000,2994,Dijkstra-PriorityQueue-Algorithm,N13,82173300
graph-v3.json,1000,2994,Dijkstra-List-Algorithm,N13,237760500
graph-v3.json,1000,2994,SSSP-Algorithm,N13,1076494200
graph-v3.json,1000,2994,Dijkstra-PriorityQueue-Algorithm,N16,87774200
graph-v3.json,1000,2994,Dijkstra-List-Algorithm,N16,233558800
graph-v3.json,1000,2994,SSSP-Algorithm,N16,863066200
